id,spoken_languages,title
67696,"[{'iso_639_1': 'en', 'name': 'English'}]",A Warm December
33569,"[{'iso_639_1': 'is', 'name': 'Íslenska'}]",White Night Wedding
81025,"[{'iso_639_1': 'en', 'name': 'English'}]",Salmon Fishing in the Yemen
77553,"[{'iso_639_1': 'en', 'name': 'English'}]",Hotel
35435,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Eden of the East Movie I: The King of Eden
44734,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Eden of the East Movie II: Paradise Lost
89191,"[{'iso_639_1': 'ur', 'name': 'اردو'}, {'iso_639_1': 'en', 'name': 'English'}]",Saving Face
158068,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Admiral Yamamoto
94204,"[{'iso_639_1': 'en', 'name': 'English'}]",Meeting Evil
57165,"[{'iso_639_1': 'en', 'name': 'English'}]",Wrath of the Titans
44032,"[{'iso_639_1': 'en', 'name': 'English'}]",Bending The Rules
362758,[],Seven Brothers
96398,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Paan Singh Tomar
42998,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",The Horrible Dr. Hichcock
74308,"[{'iso_639_1': 'en', 'name': 'English'}]",Detachment
100656,"[{'iso_639_1': 'en', 'name': 'English'}]",Four Sided Triangle
26881,"[{'iso_639_1': 'en', 'name': 'English'}]",The Incredible Hulk Returns
75576,[],Answers to Nothing
86820,"[{'iso_639_1': 'en', 'name': 'English'}]",4:44 Last Day on Earth
10679,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Iron Sky
28533,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",The Ghost
74777,"[{'iso_639_1': 'en', 'name': 'English'}]",Absentia
70845,"[{'iso_639_1': 'en', 'name': 'English'}]",There's Something Wrong with Aunt Diane
71552,"[{'iso_639_1': 'en', 'name': 'English'}]",American Reunion
66895,[],Ticked-Off Trannies with Knives
94329,"[{'iso_639_1': 'id', 'name': 'Bahasa indonesia'}]",The Raid
22970,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",The Cabin in the Woods
81342,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'es', 'name': 'Español'}]",Delicacy
74306,"[{'iso_639_1': 'en', 'name': 'English'}]",God Bless America
87098,[],The Desert of Forbidden Art
80432,"[{'iso_639_1': 'en', 'name': 'English'}]",The Wayshower
2929,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Frankenstein
72958,"[{'iso_639_1': 'bn', 'name': 'বাংলা'}]",The Clay Bird
178535,"[{'iso_639_1': 'ar', 'name': 'العربية'}]",The Dupes
51991,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Romantics Anonymous
251797,"[{'iso_639_1': 'fi', 'name': 'suomi'}]",The Unknown Woman
28136,"[{'iso_639_1': 'en', 'name': 'English'}]",Popatopolis
43309,"[{'iso_639_1': 'en', 'name': 'English'}]",The Gamma People
28912,"[{'iso_639_1': 'it', 'name': 'Italiano'}]","Wild, Wild Planet"
37586,"[{'iso_639_1': 'tr', 'name': 'Türkçe'}]",Egg
256044,"[{'iso_639_1': 'ms', 'name': 'Bahasa melayu'}]",Village People Radio Show
73889,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'es', 'name': 'Español'}]",The Day I Was Not Born
36228,[],Genesis
37084,"[{'iso_639_1': 'en', 'name': 'English'}]",The Big Night
85052,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Housefull 2
85050,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Agent Vinod
39172,[],After
258227,"[{'iso_639_1': 'ro', 'name': 'Română'}]",Lust for Gold
72551,"[{'iso_639_1': 'he', 'name': 'עִבְרִית'}]",Footnote
85033,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Café de Flore
91070,"[{'iso_639_1': 'en', 'name': 'English'}]",L!fe Happens
14686,"[{'iso_639_1': 'en', 'name': 'English'}]",Midnight Movie
75132,[],Ollie Hopnoodle's Haven of Bliss
56180,"[{'iso_639_1': 'es', 'name': 'Español'}]",The Silent House
92182,"[{'iso_639_1': 'en', 'name': 'English'}]",Silent House
75778,"[{'iso_639_1': 'en', 'name': 'English'}]",Wild About Harry
274325,[],Keeping the Promise
42960,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'fi', 'name': 'suomi'}]",Helsinki Napoli - All Night Long
76489,"[{'iso_639_1': 'en', 'name': 'English'}]",The Three Stooges
70436,"[{'iso_639_1': 'en', 'name': 'English'}]",The Raven
76346,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'Português'}]",The Ballad of Nessie
54271,"[{'iso_639_1': 'en', 'name': 'English'}]",The Big Bang
62764,"[{'iso_639_1': 'en', 'name': 'English'}]",Mirror Mirror
44833,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Battleship
50365,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Our Day Will Come
206953,"[{'iso_639_1': 'en', 'name': 'English'}]",Louis Theroux: America's Most Hated Family in Crisis
45993,"[{'iso_639_1': 'ja', 'name': '日本語'}]",The Woman in the Rumor
206997,"[{'iso_639_1': 'en', 'name': 'English'}]",Appropriate Adult
73872,"[{'iso_639_1': 'am', 'name': ''}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Terraferma
28715,"[{'iso_639_1': 'en', 'name': 'English'}]",Madhouse
82327,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'da', 'name': 'Dansk'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Goodbye First Love
74534,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'en', 'name': 'English'}]",The Best Exotic Marigold Hotel
41120,"[{'iso_639_1': 'en', 'name': 'English'}]",Rush: Beyond the Lighted Stage
58287,"[{'iso_639_1': 'id', 'name': 'Bahasa indonesia'}]",Position Among the Stars
111037,"[{'iso_639_1': 'en', 'name': 'English'}]",The Second Time Around
77881,"[{'iso_639_1': 'en', 'name': 'English'}]",Crime After Crime
91292,[],Black Pond
109979,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",18 Years Later
73211,"[{'iso_639_1': 'no', 'name': 'Norsk'}, {'iso_639_1': 'es', 'name': 'Español'}]",King of Devil's Island
40720,"[{'iso_639_1': 'en', 'name': 'English'}]",Twelve
60405,"[{'iso_639_1': 'en', 'name': 'English'}]",Sharpay's Fabulous Adventure
86455,[],"The Cartoonist: Jeff Smith, BONE and the Changing Face of Comics"
91356,"[{'iso_639_1': 'en', 'name': 'English'}]",Comic-Con Episode IV: A Fan's Hope
63310,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Bullhead
86727,[],Le Crabe-Tambour
84404,"[{'iso_639_1': 'en', 'name': 'English'}]",Bully
74447,"[{'iso_639_1': 'en', 'name': 'English'}]",The Hammer
18591,"[{'iso_639_1': 'en', 'name': 'English'}]",Uncovered
86416,"[{'iso_639_1': 'en', 'name': 'English'}]",The Chance of a Lifetime
84660,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]",The Flower in Hell
255772,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'ky', 'name': '??????'}]",White Mountains
75802,"[{'iso_639_1': 'en', 'name': 'English'}]",Hysteria
39509,"[{'iso_639_1': 'en', 'name': 'English'}]",Cold Storage
88609,"[{'iso_639_1': 'en', 'name': 'English'}]",Listen to Britain
84820,"[{'iso_639_1': 'fr', 'name': 'Français'}]",The Mad Masters
31967,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Dante's Inferno: An Animated Epic
45347,"[{'iso_639_1': 'en', 'name': 'English'}]",The Bleeding House
121942,"[{'iso_639_1': 'pl', 'name': 'Polski'}]",Barrier
53191,[],Crazy Sexy Cancer
54081,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Aakrosh
37434,"[{'iso_639_1': 'en', 'name': 'English'}]",Devil's Diary
86975,"[{'iso_639_1': 'en', 'name': 'English'}]",Alambrista!
48646,"[{'iso_639_1': 'en', 'name': 'English'}]",Androcles and the Lion
138719,[],Super Demetrios
56325,[],Naked Ambition: An R Rated Look at an X Rated Industry
319656,[],Don't Eat the Pictures: Sesame Street at the Metropolitan Museum of Art
37467,"[{'iso_639_1': 'en', 'name': 'English'}]",The Atomic Submarine
37329,"[{'iso_639_1': 'en', 'name': 'English'}]",The Baron of Arizona
72207,"[{'iso_639_1': 'en', 'name': 'English'}]",The Five-Year Engagement
194498,[],The White Darkness
19757,"[{'iso_639_1': 'cs', 'name': 'Český'}]",Icarus XB 1
85621,"[{'iso_639_1': 'cs', 'name': 'Český'}]",Men in Hope
61410,"[{'iso_639_1': 'en', 'name': 'English'}]",Spud
111304,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Black Sun
74402,"[{'iso_639_1': 'fr', 'name': 'Français'}]",The Murderer Lives at Number 21
68752,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'en', 'name': 'English'}]",Judgment in Berlin
28891,"[{'iso_639_1': 'en', 'name': 'English'}]",Elsewhere
25154,"[{'iso_639_1': 'en', 'name': 'English'}]",The Marc Pease Experience
73336,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Buried Alive II
23281,"[{'iso_639_1': 'en', 'name': 'English'}]",One Body Too Many
328918,"[{'iso_639_1': 'en', 'name': 'English'}]",Slim Carter
31223,[],In The Hands Of The Gods
83330,"[{'iso_639_1': 'en', 'name': 'English'}]",The Catechism Cataclysm
70386,"[{'iso_639_1': 'en', 'name': 'English'}]",The Devil's Rock
67660,"[{'iso_639_1': 'en', 'name': 'English'}]",Think Like a Man
77877,"[{'iso_639_1': 'en', 'name': 'English'}]",The Lucky One
48008,"[{'iso_639_1': 'en', 'name': 'English'}]",Diverted
145878,"[{'iso_639_1': 'en', 'name': 'English'}]",The First Texan
304375,"[{'iso_639_1': 'en', 'name': 'English'}]","Good-bye, My Lady"
84569,"[{'iso_639_1': 'en', 'name': 'English'}]",Chosin
242621,"[{'iso_639_1': 'en', 'name': 'English'}]",Nob Hill
17347,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}, {'iso_639_1': 'en', 'name': 'English'}]",Bride Flight
43373,"[{'iso_639_1': 'en', 'name': 'English'}]",Chained for Life
284694,"[{'iso_639_1': 'en', 'name': 'English'}]",The Scarlet Letter
79042,"[{'iso_639_1': 'en', 'name': 'English'}]",If a Tree Falls: A Story of the Earth Liberation Front
73563,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",The Greening of Whitney Brown
72387,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Safe
106373,"[{'iso_639_1': 'zh', 'name': '普通话'}]","That Day, on the Beach"
28238,"[{'iso_639_1': 'en', 'name': 'English'}]",Hamlet
89287,"[{'iso_639_1': 'fr', 'name': 'Français'}]",The Fairy
105583,"[{'iso_639_1': 'en', 'name': 'English'}]",Diaries Notes and Sketches
253808,"[{'iso_639_1': 'tl', 'name': ''}]",3rd World Hero
106605,"[{'iso_639_1': 'en', 'name': 'English'}]",Kept Husbands
91352,"[{'iso_639_1': 'en', 'name': 'English'}]",The Swell Season
159900,"[{'iso_639_1': 'xx', 'name': 'No Language'}]","Ella Lola, a la Trilby"
162284,"[{'iso_639_1': 'en', 'name': 'English'}]",Guilty Hands
61361,[],L'outremangeur
57119,"[{'iso_639_1': 'en', 'name': 'English'}]",Jumping the Broom
148371,"[{'iso_639_1': 'ja', 'name': '日本語'}]",A Story Written with Water
15135,"[{'iso_639_1': 'en', 'name': 'English'}]",Feast III: The Happy Finish
66125,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Red Dog
88478,"[{'iso_639_1': 'en', 'name': 'English'}]",Any Questions for Ben?
131476,"[{'iso_639_1': 'el', 'name': 'ελληνικά'}]",Sweet Bunch
25799,"[{'iso_639_1': 'bn', 'name': 'বাংলা'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'en', 'name': 'English'}]",Amu
62213,"[{'iso_639_1': 'en', 'name': 'English'}]",Dark Shadows
13486,"[{'iso_639_1': 'en', 'name': 'English'}]",The Scorpion King: Rise of a Warrior
84177,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Big Boys Gone Bananas!*
58390,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'fa', 'name': 'فارسی'}, {'iso_639_1': 'sv', 'name': 'svenska'}]",Ciao Bella
140781,[],Daylight
89326,"[{'iso_639_1': 'en', 'name': 'English'}]",96 Minutes
92000,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Columbus Circle
40161,"[{'iso_639_1': 'en', 'name': 'English'}]",The Decoy Bride
135686,"[{'iso_639_1': 'en', 'name': 'English'}]",The Headhunter's Sister
77957,"[{'iso_639_1': 'en', 'name': 'English'}]",Angels Crest
63946,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ln', 'name': ''}]",Viva Riva!
82624,"[{'iso_639_1': 'sq', 'name': 'shqip'}]",The Forgiveness of Blood
59835,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'es', 'name': 'Español'}]",Among Wolves
92493,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Edwin Boyd: Citizen Gangster
50037,"[{'iso_639_1': 'en', 'name': 'English'}]",Beyond the Black Rainbow
47479,[],The Last Play at Shea
23683,[],The Poker Club
79934,"[{'iso_639_1': 'pt', 'name': 'Português'}]",The Clown
73963,"[{'iso_639_1': 'en', 'name': 'English'}]",Creature
73881,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Thawing Out
159907,"[{'iso_639_1': 'xx', 'name': 'No Language'}]","Turkish Dance, Ella Lola"
200157,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Walking with Beasts
26815,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Rocket Singh: Salesman of the Year
103243,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Vicky Donor
84496,"[{'iso_639_1': 'en', 'name': 'English'}]",Zig Zag
111188,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Extraordinary Stories
258253,"[{'iso_639_1': 'ka', 'name': 'ქართული'}]",Small Town of Anara
51823,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Across the Line: The Exodus of Charlie Wright
61979,"[{'iso_639_1': 'es', 'name': 'Español'}]",Three Steps Above Heaven
76493,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'he', 'name': 'עִבְרִית'}]",The Dictator
80169,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Thrive
73517,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Boys Love
73600,"[{'iso_639_1': 'en', 'name': 'English'}]",Bombay Talkie
37497,"[{'iso_639_1': 'en', 'name': 'English'}]",Border Radio
93084,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Keyhole
28500,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Before The Dinosaurs - Walking With Monsters
231763,"[{'iso_639_1': 'xx', 'name': 'No Language'}]","Boys Diving, Honolulu"
86850,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",The Island President
14400,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sr', 'name': 'Srpski'}, {'iso_639_1': 'pt', 'name': 'Português'}]",The Heir Apparent: Largo Winch
48620,"[{'iso_639_1': 'en', 'name': 'English'}]",The Mighty Macs
76011,"[{'iso_639_1': 'en', 'name': 'English'}]",My Blue Heaven
22683,"[{'iso_639_1': 'en', 'name': 'English'}]",Gifted Hands: The Ben Carson Story
132122,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Chains
110573,"[{'iso_639_1': 'fr', 'name': 'Français'}]",The Woman Who Dared
362151,"[{'iso_639_1': 'fi', 'name': 'suomi'}]",Nuoruuteni savotat
288165,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Safrana or Freedom of Speech
97038,"[{'iso_639_1': 'es', 'name': 'Español'}]",The Rose Seller
167408,"[{'iso_639_1': 'en', 'name': 'English'}]",Galileo
41154,"[{'iso_639_1': 'en', 'name': 'English'}]",Men in Black 3
58595,"[{'iso_639_1': 'en', 'name': 'English'}]",Snow White and the Huntsman
199196,[],The Harvest Month
140036,"[{'iso_639_1': 'fi', 'name': 'suomi'}]",Olympian Holiday
122341,[],Pine Flat
109016,"[{'iso_639_1': 'en', 'name': 'English'}]",Back Street
118131,"[{'iso_639_1': 'en', 'name': 'English'}]",Where East is East
86812,"[{'iso_639_1': 'en', 'name': 'English'}]",Sound of My Voice
31559,"[{'iso_639_1': 'en', 'name': 'English'}]",The Steel Trap
27646,"[{'iso_639_1': 'en', 'name': 'English'}]",Night of the Demons
39401,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]",The Secrets of Jonathan Sperry
25121,"[{'iso_639_1': 'ta', 'name': 'தமிழ்'}]",Unnaipol Oruvan
77561,"[{'iso_639_1': 'es', 'name': 'Español'}]",EVA
93856,"[{'iso_639_1': 'en', 'name': 'English'}]",Chernobyl Diaries
78206,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Chicken with Plums
80742,"[{'iso_639_1': 'es', 'name': 'Español'}]",School of Seduction
161460,"[{'iso_639_1': 'en', 'name': 'English'}]",You Can't Win 'Em All
63773,[],Leadbelly
72197,"[{'iso_639_1': 'en', 'name': 'English'}]",The Pirates! In an Adventure with Scientists!
85546,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",A Better Life
111839,"[{'iso_639_1': 'en', 'name': 'English'}]",Hemingway & Gellhorn
26864,"[{'iso_639_1': 'es', 'name': 'Español'}]",The Fish Child
94363,"[{'iso_639_1': 'en', 'name': 'English'}]",Hick
70981,"[{'iso_639_1': 'gd', 'name': ''}, {'iso_639_1': 'en', 'name': 'English'}]",Prometheus
111440,"[{'iso_639_1': 'en', 'name': 'English'}]",The Pact
44997,[],Phyllis and Harold
35691,"[{'iso_639_1': 'en', 'name': 'English'}]",Letters to God
92591,"[{'iso_639_1': 'en', 'name': 'English'}]",Bernie
79990,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Desi Boyz
101288,"[{'iso_639_1': 'en', 'name': 'English'}]",Ten North Frederick
77084,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'sh', 'name': ''}, {'iso_639_1': 'es', 'name': 'Español'}]",3 A.M.
36334,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Deadline - U.S.A.
12645,"[{'iso_639_1': 'en', 'name': 'English'}]",Inhale
169747,"[{'iso_639_1': 'en', 'name': 'English'}]",Rated X: A Journey Through Porn
169022,"[{'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Just Friends?
86555,"[{'iso_639_1': 'en', 'name': 'English'}]",Take This Waltz
50077,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Berlin '36
48392,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Sound of Noise
155953,[],The Blot
106020,"[{'iso_639_1': 'en', 'name': 'English'}]",Dr. Crippen
104396,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Dickson Experimental Sound Film
50647,"[{'iso_639_1': 'en', 'name': 'English'}]",Wanderlust
85293,"[{'iso_639_1': 'en', 'name': 'English'}]",Harriet Craig
43598,"[{'iso_639_1': 'en', 'name': 'English'}]",Ladies They Talk About
83666,"[{'iso_639_1': 'en', 'name': 'English'}]",Moonrise Kingdom
45054,"[{'iso_639_1': 'en', 'name': 'English'}]",There Be Dragons
72477,"[{'iso_639_1': 'en', 'name': 'English'}]",Texas Killing Fields
82825,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Kahaani
103269,"[{'iso_639_1': 'en', 'name': 'English'}]",Superman vs. The Elite
79382,"[{'iso_639_1': 'ja', 'name': '日本語'}]",I Wish
61296,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Stavisky
80151,"[{'iso_639_1': 'en', 'name': 'English'}]",Never Take Sweets from a Stranger
80389,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Get the Gringo
109554,[],Suicide Manual
26583,"[{'iso_639_1': 'en', 'name': 'English'}]",The Keeper
50601,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ka', 'name': 'ქართული'}]",5 Days of War
45244,"[{'iso_639_1': 'st', 'name': ''}]","Life, Above All"
49830,"[{'iso_639_1': 'en', 'name': 'English'}]",Bio Slime
13640,"[{'iso_639_1': 'en', 'name': 'English'}]",Superman: Doomsday
44473,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Entr'acte
37000,"[{'iso_639_1': 'fr', 'name': 'Français'}]",A Lake
54484,"[{'iso_639_1': 'en', 'name': 'English'}]",Tracy Morgan: Black & Blue
60592,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",The Importance of Tying Your Own Shoes
109379,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'bg', 'name': 'български език'}]",The Peach Thief
169652,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Salomé
110650,[],Outer Space
64836,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Exporting Raymond
25564,"[{'iso_639_1': 'en', 'name': 'English'}]",Appointment with Danger
61125,"[{'iso_639_1': 'fi', 'name': 'suomi'}]",Vares - The Kiss of Evil
85435,"[{'iso_639_1': 'en', 'name': 'English'}]",A Few Best Men
79995,"[{'iso_639_1': 'en', 'name': 'English'}]",Late Bloomers
12255,"[{'iso_639_1': 'en', 'name': 'English'}]",Cord
83723,"[{'iso_639_1': 'en', 'name': 'English'}]",The Deadly Tower
49014,"[{'iso_639_1': 'en', 'name': 'English'}]",Cosmopolis
68472,"[{'iso_639_1': 'en', 'name': 'English'}]",House of the Rising Sun
72358,"[{'iso_639_1': 'en', 'name': 'English'}]",A Thousand Words
72334,"[{'iso_639_1': 'en', 'name': 'English'}]",Chimpanzee
201703,"[{'iso_639_1': 'en', 'name': 'English'}]",Love's Deadly Triangle: The Texas Cadet Murder
84332,"[{'iso_639_1': 'en', 'name': 'English'}]",Safety Not Guaranteed
80321,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Madagascar 3: Europe's Most Wanted
71326,"[{'iso_639_1': 'en', 'name': 'English'}]",Bunnyman
109018,"[{'iso_639_1': 'en', 'name': 'English'}]",Athena
