id,runtime,title,release_year
22192,88.0,Jönssonligan dyker upp igen,1986
37728,101.0,Jönssonligan på Mallorca,1989
23654,104.0,Jönssonligan och den svarta diamanten,1992
37731,99.0,Jönssonligans största kupp,1995
37730,92.0,Jönssonligan spelar högt,2000
218909,83.0,Summer House,2013
87204,113.0,Everyone Loves Alice,2002
30583,75.0,Nils Karlsson Pyssling,1990
171427,98.0,Studentfesten,2013
93222,83.0,Kvarteret Skatan reser till Laholm,2012
21842,108.0,Once in a Lifetime,2000
8743,100.0,At Point Blank,2003
49874,82.0,Kommissarie Späck,2010
285245,90.0,10 000 timmar,2014
54257,90.0,Lilla Jönssonligan och Cornflakeskuppen,1996
57548,104.0,Lilla Jönssonligan på styva linan,1997
241251,91.0,The Boy Next Door,2015
263105,95.0,Boy Meets Girl,2015
223922,75.0,Let My Puppets Come,1976
277416,110.0,The Adventure of Faustus Bidgood,1986
253849,93.0,John Doe: Vigilante,2014
154326,97.0,Hearty Paws,2006
86835,118.0,Knight of Cups,2015
311291,95.0,45 Years,2015
320003,96.0,Diary of a Chambermaid,2015
320001,100.0,Volcano,2015
319999,90.0,Body,2015
320004,118.0,Endless Night,2015
311301,117.0,As We Were Dreaming,2015
8906,98.0,Cloud 9,2008
320007,138.0,Victoria,2015
40243,116.0,Heavenly Forest,2006
323431,93.0,Petting Zoo,2015
186976,110.0,The Golden Dream,2013
248710,117.0,The Only Ones,2013
86201,91.0,Welcome Home Brother Charles,1975
276839,98.0,Home Sweet Hell,2015
23014,64.0,Invisible Ghost,1941
41816,97.0,Everybody Wins,1990
90358,71.0,General Spanky,1936
244562,100.0,Jamie Marks Is Dead,2014
78691,99.0,Slam Dance,1987
107357,90.0,The Man Who Wouldn't Die,1994
51854,86.0,The Shepherd,1999
210691,95.0,Wiseguy,1996
46971,125.0,Wild Geese II,1985
265228,95.0,Timbuktu,2014
176545,93.0,Casting Couch,2013
58028,102.0,Hollow Point,1996
38074,98.0,Zeder,1983
13397,51.0,The Year Without a Santa Claus,1974
175503,72.0,From Morn to Midnight,1920
127853,105.0,Artifact,2012
259358,93.0,Sputnik,2013
227383,,Kolmistaan,2008
315049,92.0,Adult Camp,2015
130805,0.0,Expecting a Miracle,2009
248933,115.0,The Dark Valley,2014
170677,95.0,The Maids,1975
49789,125.0,Priest of Love,1981
55567,105.0,Standing Ovation,2010
50416,94.0,Grizzly Falls,1999
107028,116.0,Green Ice,1981
226968,99.0,Waltz Across Texas,1982
46806,89.0,Eloise at the Plaza,2003
265497,37.0,One Last Hug,2014
254772,120.0,Two Men in Town,2014
120122,92.0,Vesna Goes Fast,1996
2141,90.0,James Dean,2001
59191,89.0,Eloise at Christmastime,2003
318040,99.0,Bizarre,2015
37058,30.0,I'm Here,2010
39902,98.0,Rigoletto,1993
284568,76.0,Closure,2013
15468,98.0,"Spy, Stand Up",1982
88309,120.0,The Purple Taxi,1977
74822,0.0,Judge Fayard Called the Sheriff,1977
5602,90.0,The Common Man,1975
152635,0.0,The Assassination,1972
122229,95.0,Angel's Leap,1971
183962,87.0,Safety Catch,1970
91571,122.0,And Hope to Die,1972
267654,,Quicker Than the Eye,1990
3004,94.0,Twelve Plus One,1969
118150,87.0,The Blonde from Peking,1967
287391,,Un milliard dans un billard,1965
38421,97.0,Joy House,1964
142979,132.0,The Joy of Living,1961
163333,100.0,Monsieur Ripois,1954
65718,95.0,The Walls of Malapaga,1949
44541,0.0,Reformat the Planet,2008
131507,0.0,Scandali nudi,1968
213831,97.0,Drew: The Man Behind the Poster,2013
105403,0.0,Blood and Diamonds,1977
127092,94.0,Nick the Sting,1976
66178,18.0,Plastic Bag,2009
206296,94.0,The Last Five Years,2014
11925,94.0,Naked,2000
181454,93.0,The Ghosts in Our Machine,2013
201085,119.0,Crimson Peak,2015
254258,90.0,As Dreamers Do,2014
300803,97.0,Dragonheart 3: The Sorcerer's Curse,2015
30647,25.0,12:01 PM,1990
21585,82.0,Robin Williams: An Evening with Robin Williams,1982
100032,180.0,The Great Los Angeles Earthquake,1990
47631,90.0,Bride of Boogedy,1987
17870,65.0,Chris Rock: Bigger & Blacker,1999
18128,58.0,Chris Rock: Bring the Pain,1996
322260,0.0,Crockdale,2011
147415,0.0,Wasteland,1960
26808,78.0,Beau Brummell: This Charming Man,2006
122023,174.0,Casanova,2005
303457,134.0,Chaar Sahibzaade,2014
295914,135.0,Queen of the Mountains,2014
31534,91.0,Hababam Sınıfı Sınıfta Kaldı,1975
265910,84.0,Yesterday,1988
26910,160.0,Anbe Sivam,2003
32601,142.0,The Moromete Family,1987
31547,90.0,Şaban Oğlu Şaban,1977
249772,150.0,1 - Nenokkadine,2014
299049,150.0,Bey Yaar,2014
12504,100.0,The Outsider,1983
74809,95.0,Un Papillon sur l'épaule,1978
60430,105.0,Love at the Top,1974
39994,98.0,Deported Women of the SS Special Section,1975
81541,100.0,Women in Cell Block 7,1973
214218,83.0,Life's a Breeze,2013
195862,76.0,O Amor Natural,1996
105554,112.0,The Forgotten Space,2010
294826,81.0,The Runner from Ravenshead,2010
37590,103.0,Plato's Academy,2009
117098,93.0,Cloudburst,2011
85340,105.0,A One-Way Trip to Antibes,2011
216652,75.0,Mike Birbiglia: My Girlfriend's Boyfriend,2013
259395,73.0,Tom Segura: Completely Normal,2014
152797,29.0,Le bel indifférent,1957
55804,60.0,Mike Birbiglia: What I Should Have Said Was Nothing,2008
291325,90.0,Heads,1994
13611,80.0,Heckler,2007
46510,21.0,The High Sign,1921
95108,95.0,Wild Honey,1972
7392,94.0,"Ilsa, Harem Keeper of the Oil Sheiks",1976
86603,90.0,Bare Knuckles,1977
326591,55.0,Hollywood between Paranoia and Sci-Fi. The Power of Myth,2011
11425,74.0,"Honey, We Shrunk Ourselves",1997
158382,14.0,Hotel Hell Vacation,2010
218393,98.0,"Standing Aside, Watching",2013
91410,95.0,Kinetta,2005
52868,94.0,House IV,1992
134656,14.0,I Love Sarah Jane,2008
42153,107.0,Céleste,1981
42081,86.0,Sugarbaby,1985
83209,97.0,Mahler on the Couch,2010
70322,87.0,Gamera vs. Zigra,1971
15567,60.0,Stitch! The Movie,2003
24633,97.0,Phantom Pain,2009
84012,60.0,The Invisible Frame,2009
243938,93.0,Hot Tub Time Machine 2,2015
78193,87.0,"She No Longer Talks, She Shoots",1972
78274,10.0,Music for One Apartment and Six Drummers,2001
21775,102.0,The Stone Council,2006
19106,96.0,Lascars,2009
18896,90.0,The French Kissers,2009
269711,5.0,JohnnyExpress,2014
26666,83.0,Calcutta,1947
27409,91.0,Night of the Devils,1972
268522,106.0,Up in the Wind,2013
189204,83.0,Lovestruck: The Musical,2013
170750,91.0,Getting Go: The Go Doc Project,2013
13590,99.0,Eddie Izzard: Glorious,1997
13587,82.0,Eddie Izzard: Circle,2002
88318,85.0,Secrets of Eden,2012
277686,71.0,The Man in the Orange Jacket,2015
288313,94.0,Perez.,2014
326536,86.0,The Coven,2015
315010,174.0,Sense and Sensibility,2008
98554,0.0,Serving Life,2011
149347,110.0,People of the Wind,1976
104644,89.0,A Reflection of Fear,1973
28656,90.0,"Ilsa, the Mad Butcher",1977
81189,85.0,Love Letters of a Portuguese Nun,1977
86647,75.0,Blue Rita,1977
68635,75.0,Women in Cellblock 9,1978
86508,71.0,Love Camp,1977
175287,106.0,Lost and Found,1979
90944,82.0,Tragic Ceremony,1972
99449,92.0,The Iguana with the Tongue of Fire,1971
50425,92.0,Murder Obsession,1981
300176,45.0,Joanna,2013
274805,27.0,Our Curse,2013
228736,118.0,Banklady,2013
316183,87.0,What Other Couples Do,2013
287509,100.0,Tokyo Fiancée,2014
95744,110.0,La montaña rusa,2012
271164,116.0,The Song,2014
117913,98.0,The Testimony,1946
242240,0.0,Lost Youth,1948
69974,100.0,The Sea That Thinks,2000
42590,92.0,The Clowns,1970
218262,84.0,Memphis,2013
261985,180.0,Cinderella,2011
54796,87.0,Thicker than Water,2005
158150,0.0,How to Fall in Love,2012
121822,88.0,The Time Being,2012
257347,94.0,Universal Soldier,1972
122221,76.0,The Limping Man,1953
37126,80.0,Impulse,1954
73551,81.0,Tarzan's Savage Fury,1952
173635,64.0,The Argyle Secrets,1948
285176,80.0,Out of Nature,2014
286873,97.0,Northmen: A Viking Saga,2014
50714,90.0,Reflections,2008
285270,93.0,Believe Me,2014
126331,115.0,The Invisible Ones,2012
44690,95.0,J.D.'s Revenge,1976
92309,90.0,The Monkey Hustle,1976
81365,96.0,Tis kakomoiras,1963
47110,102.0,Afstiros katallilo,2008
58865,99.0,Loaf and Camouflage,1984
208028,104.0,Exhibition,2013
325358,99.0,Superfast!,2015
162821,0.0,Nocturne Indien,1989
4274,180.0,Fort Saganne,1984
37455,125.0,Police Python 357,1976
246049,,France société anonyme,1974
96987,76.0,The Do-Deca-Pentathlon,2012
243881,104.0,Adios Carmen,2013
306293,120.0,Zero,2012
37858,92.0,Bandaged,2009
129311,88.0,A Gun For Jennifer,1997
114155,108.0,Effie Gray,2014
186970,101.0,Grigris,2013
179812,111.0,Camp,2013
31355,105.0,Pretty Things,2001
45417,123.0,Wu yen,2001
65364,85.0,Sexual Predator,2001
13842,105.0,Broken Bridges,2006
179150,95.0,Reality,2014
2993,97.0,One on Top of the Other,1969
125141,82.0,Hell Behind the Bars,1984
193784,0.0,The Dove Must Not Fly,1970
260907,105.0,Lo sgarbo,1975
278632,95.0,Julia,2014
121493,100.0,A Summer in La Goulette,1996
6547,115.0,Schtonk!,1992
186975,250.0,"Norte, the End of History",2013
229304,112.0,Han Gong-ju,2015
25320,90.0,Hysteria: The Def Leppard Story,2001
146578,93.0,The Package,2013
251987,94.0,A Short History of Decay,2014
165864,86.0,Hansel and Gretel Get Baked,2013
245025,40.0,Freeheld,2007
256591,105.0,Focus,2015
25745,48.0,The Gamers,2002
221791,120.0,Garage Sale Mystery,2013
288789,96.0,Merchants of Doubt,2014
246127,118.0,Every Thing Will Be Fine,2015
76532,100.0,The Adopted,2011
254719,79.0,History of Fear,2014
228165,93.0,The SpongeBob Movie: Sponge Out of Water,2015
234212,83.0,Demonic,2015
27706,90.0,The Night Child,1975
69578,87.0,What Have They Done to Your Daughters?,1974
118390,87.0,Venus in Furs,1969
104935,95.0,A Black Veil for Lisa,1968
90015,95.0,Bandidos,1967
41934,74.0,Heavy Petting,1989
204090,80.0,If You Don't Stop It...You'll Go Blind!!!,1975
125472,62.0,In God We Teach,2011
21742,34.0,Into the Deep,1994
119569,12.0,Marvel One-Shot: Item 47,2012
24665,45.0,Jim Carrey: Unnatural Act,1991
17041,223.0,Sold Out: A Threevening with Kevin Smith,2008
80343,97.0,Lady Dragon,1992
85349,85.0,Tomie: Unlimited,2011
59596,103.0,La Domination Masculine,2009
38399,0.0,Foon,2005
327924,78.0,The Confessions of Bernhard Goetz,1987
195382,101.0,In the Name of the Law,1949
37028,133.0,The Magic Flute,2006
211561,0.0,The City Defends Itself,1951
26296,115.0,Un maledetto imbroglio,1959
146596,0.0,Gelosia,1953
89351,80.0,Daddy's Deadly Darling,1972
104549,138.0,"Throw Away Your Books, Rally in the Streets",1971
268238,122.0,The Second Best Exotic Marigold Hotel,2015
259183,85.0,Home at Seven,1952
38082,103.0,Love and Bullets,1979
96631,106.0,Piggy,2012
191726,128.0,Ugly,2013
243919,118.0,Personal Tailor,2013
159652,73.0,Hank and Asha,2014
253284,85.0,Thank You a Lot,2014
66584,103.0,Le party,1990
57681,92.0,Legalese,1998
282624,94.0,Little Sister,1992
113655,85.0,Ingenious,2009
232610,81.0,JFK: The Smoking Gun,2013
146380,84.0,The Legend of Bloody Jack,2007
75086,95.0,The Unholy Four,1970
46448,93.0,Charleston,1977
198326,105.0,Trinità & Bambino... e adesso tocca a noi,1995
121513,0.0,The Immortal Bachelor,1975
196421,110.0,Diary Of A Telephone Operator,1969
198772,105.0,The Protagonists,1968
14505,91.0,Bachelor Party Vegas,2006
117212,183.0,A Fugitive from the Past,1965
113300,59.0,A Blank on the Map,1971
89656,101.0,Cool Breeze,1972
82430,98.0,Arabian Adventure,1979
39925,94.0,Fear in the Night,1972
28801,87.0,Twins of Evil,1971
95029,90.0,The Hellfire Club,1961
115972,80.0,Sword of Sherwood Forest,1960
28771,72.0,Sherlock Holmes and the Masks of Death,1984
201124,0.0,Vuonna 85,2013
40419,85.0,Teen Spirit,2007
13643,70.0,George Carlin: It's Bad for Ya!,2008
65534,111.0,Poison,1951
70989,0.0,Forgive Me,2006
59163,80.0,Papa,2005
38017,100.0,Letters From a Killer,1998
54064,90.0,Call Me Elisabeth,2006
10119,94.0,The Color of Milk,2004
118180,149.0,Repatriation,2004
126729,80.0,Slingshot Hip Hop,2008
63585,102.0,Island,2011
59110,94.0,Parked,2010
31292,87.0,Code Name Coq Rouge,1989
218305,117.0,So Ends Our Night,1941
83909,42.0,66 Scenes from America,1982
233863,120.0,Jimi Hendrix: Hear My Train A Comin',2013
69517,120.0,Death of a Corrupt Man,1977
160874,180.0,The Third Reich: The Rise & Fall,2010
220620,106.0,Ismael,2013
290764,94.0,Tracers,2015
228203,128.0,"McFarland, USA",2015
105156,110.0,A Black Ribbon for Deborah,1974
173168,108.0,We Always Lie to Strangers,2013
245158,102.0,Kids for Cash,2014
55433,84.0,Bomber,2009
207766,90.0,Missionary,2013
309302,116.0,Wolf Totem,2015
110779,90.0,Urban Warriors,1987
66055,90.0,Shoot the Living and Pray for the Dead,1971
105120,90.0,Who Killed the Prosecutor and Why?,1972
128353,87.0,Hole in the Forehead,1968
119884,94.0,Arnold,1973
31243,65.0,The Robot vs. The Aztec Mummy,1958
104848,88.0,The Forgotten Woman,2008
285595,82.0,My Own Man,2014
243940,83.0,The Lazarus Effect,2015
241754,78.0,The Walking Hills,1949
112649,90.0,Too Many Ways to Be No. 1,1997
47985,153.0,Assa,1987
298396,0.0,Los Flamencos,2013
63067,100.0,My Best Friend's Wife,1998
38396,108.0,That's Life,1998
50531,0.0,Chiedimi se sono felice,2000
66700,0.0,Cose da pazzi,2005
79683,92.0,Bad Man's River,1971
29498,88.0,The Fourth Victim,1971
130457,91.0,Life Goes On,1969
239573,91.0,Unfinished Business,2015
298040,121.0,Gods,2014
165586,92.0,Mutantes,2009
197950,135.0,The Connection,2014
104435,112.0,The Beehive,1982
216876,75.0,Unchained,1955
277167,126.0,The Children of Sanchez,1978
67883,101.0,Street People,1976
105853,88.0,Violence for Kicks,1979
260912,96.0,The Police Serve the Citizens?,1973
128588,100.0,Covert Action,1978
223954,90.0,Jacky in the Kingdom of Women,2014
132759,100.0,Soulless,2012
17470,113.0,Arc,2006
91443,0.0,Chronic Town,2010
196750,58.0,Ghost in the Shell Arise - Border 1: Ghost Pain,2013
259956,96.0,About Alex,2014
45179,90.0,Xuxa in Crystal Moon,1990
54890,100.0,Dhobi Ghat,2011
191121,140.0,Raanjhanaa,2013
45628,94.0,Casbah,1948
83912,35.0,New Scenes from America,2002
106326,171.0,The Adventurers,1970
59050,122.0,The Voice of the Moon,1990
246743,107.0,Whitey: United States of America v. James J. Bulger,2014
264337,83.0,Spare Parts,2015
324260,90.0,Bikes vs Cars,2015
322456,48.0,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,2015
50135,93.0,Animals United,2010
78124,84.0,Impy's Wonderland,2008
287233,57.0,Tom and Jerry: The Lost Dragon,2014
2963,20.0,The Impossible Voyage,1904
132426,100.0,Capturing Mary,2007
174372,85.0,Floating Skyscrapers,2013
269200,57.0,Plastic Paradise: The Great Pacific Garbage Patch,2013
270938,103.0,Falcon Rising,2014
161267,109.0,Somewhere Under the Broad Sky,1954
195186,1.0,Old Man Drinking a Glass of Beer,1898
33229,1.0,Dickson Greeting,1891
75861,118.0,To Write Love on Her Arms,2015
59015,87.0,Lights Out,2010
197936,94.0,Bright Days Ahead,2013
73530,64.0,Mardock Scramble: The Second Combustion,2011
105149,90.0,"My Wife, A Body to Love",1973
195020,100.0,Gardenia,1979
230606,0.0,Pigs with a P.38,1978
105232,90.0,"Clap, You're Dead",1974
105384,93.0,Orders Signed in White,1974
260839,88.0,Fear In The City,1981
105145,90.0,The Flower with Petals of Steel,1973
199985,98.0,The Last Hours of a Virgin,1972
157152,83.0,Moving Alan,2003
205865,131.0,Papusza,2013
174650,88.0,The Return of the Exorcist,1975
209032,150.0,The Floating Castle,2012
76226,90.0,Familiar Ground,2011
213983,82.0,Club Sandwich,2013
86321,100.0,Playing,2007
91908,16.0,Rings,2005
181999,61.0,Butterflies Have No Memories,2009
36785,87.0,The Dependent,1969
127424,92.0,Nazareno Cruz and the Wolf,1975
84176,72.0,Bestiary,2012
102807,72.0,Carcasses,2009
288312,100.0,The Gold Bug,2014
125344,77.0,Independence,2010
44570,95.0,Autohystoria,2007
213598,33.0,La Morte Rouge,2006
216790,93.0,Sacro GRA,2013
97607,79.0,Gimme the Loot,2012
241554,114.0,Run All Night,2015
257912,84.0,Event 15,2013
48775,19.0,The Killers,1956
280922,90.0,Asthma,2015
139571,86.0,Refuge,2012
48207,103.0,Melody,1971
326057,82.0,Assassin,2015
250668,91.0,Rich Hill,2014
201777,90.0,Our Vinyl Weighs a Ton: This Is Stones Throw Records,2013
139334,102.0,The Huns,1960
38681,101.0,Mission Bloody Mary,1965
317683,95.0,Password: Uccidete agente Gordon,1966
106922,85.0,The incredible Paris Incident,1967
107068,93.0,The Sinful Nuns of Saint Valentine,1974
200867,0.0,One Man Against the Organization,1975
183039,84.0,Broken Blossoms,1936
27638,77.0,Rio,1939
29094,84.0,The Lodger,1944
42288,121.0,Guest in the House,1944
53769,79.0,Singapore,1947
184351,80.0,The Diamond Queen,1953
265712,90.0,Stand by Me Doraemon,2014
294690,96.0,Saints and Soldiers: The Void,2014
66164,90.0,Little Deaths,2011
49239,99.0,The Boxer's Omen,1983
138941,105.0,Found,2012
254193,95.0,Late Phases,2014
144204,100.0,Thanatomorphose,2012
30460,103.0,Dracula in Pakistan,1967
279972,98.0,Digging Up the Marrow,2015
112454,100.0,Clown,2014
137370,101.0,Pauline détective,2012
324279,75.0,Kingdom of Shadows,2015
330275,,Des roses en hiver,2014
142528,0.0,Des fleurs pour Algernon,2006
59346,94.0,Darling,2007
85025,98.0,Memory Lane,2010
135281,115.0,Camille Rewinds,2012
291362,97.0,Road Hard,2015
260030,90.0,Nymph,2014
150689,105.0,Cinderella,2015
326359,8.0,Frozen Fever,2015
283302,75.0,Lost for Life,2013
321644,98.0,Enquiring Minds: The Untold Story of the Man Behind the National Enquirer,2014
263281,105.0,Our Summer in Provence,2014
228968,95.0,Kidnapping Mr. Heineken,2015
319975,79.0,The Drop Box,2014
238215,98.0,The Cobbler,2014
327225,115.0,Crazy Beautiful You,2015
85511,92.0,California Dreaming,1979
99909,86.0,The Angels Wash Their Faces,1939
43871,90.0,Beloved Enemy,1936
31341,108.0,Blue Collar Comedy Tour: One for the Road,2006
5065,93.0,Carry On Cowboy,1966
261249,100.0,Chubasco,1967
171045,82.0,Dead End,2012
124521,73.0,Dead on Course,1952
221395,76.0,Not So Dumb,1930
43018,101.0,Gidget Goes Hawaiian,1961
110965,92.0,Heat Wave,2011
297850,100.0,Heat Wave,1990
32941,68.0,The House Across the Lake,1954
76794,107.0,Heaven Is a Playground,1991
179715,98.0,Angel's Fall,2005
48719,102.0,Illegally Yours,1988
40681,94.0,Jailbait!,2000
71507,90.0,Jailbait,2004
65506,82.0,Lady from Louisiana,1941
39001,89.0,My Teacher's Wife,1999
133601,110.0,The Neighbors,2012
163631,91.0,Oliver's Story,1978
51136,75.0,Paid to Kill,1954
70202,108.0,Patty Hearst,1988
109102,82.0,Picture Mommy Dead,1966
48457,97.0,Platoon Leader,1988
25548,84.0,Shadow on the Wall,1950
72003,86.0,The Dark Knight,2011
169158,91.0,Standoff,1998
253283,94.0,Take Care,2014
323555,0.0,That Gal...Who Was in That Thing: That Guy 2,2015
158113,70.0,The Case of the Stuttering Bishop,1937
148410,63.0,The Case of the Velvet Claws,1936
137960,104.0,The Discoverers,2014
46586,72.0,The Gambler and the Lady,1952
200324,50.0,The Half-Breed,1916
35946,83.0,The Hollow,2004
71626,76.0,Don't Let Him In,2011
264553,92.0,The Life and Mind of Mark DeFriest,2014
141978,84.0,They Rode West,1954
45197,106.0,Big and Little Wong Tin Bar,1962
35023,75.0,Two of a Kind,1951
193523,97.0,Hotel,2013
236314,113.0,Alphabet,2013
295058,90.0,The Tree,2014
305450,85.0,A Fight for,2014
300364,80.0,Sailing to Paradise,2014
324436,94.0,Dyke Hard,2015
38445,86.0,The Strength of Water,2009
325205,83.0,Other Girls,2015
13923,118.0,A Bright Shining Lie,1998
55784,91.0,Grizzly,1976
89531,75.0,Silent Sonata,2011
88418,90.0,Wolfsburg,2003
256306,95.0,Ice Poison,2014
215637,82.0,Coast of Death,2013
14733,84.0,Bill Hicks: Sane Man,1989
228558,85.0,The Harry Hill Movie,2013
70027,101.0,The Wrecking Crew,2008
77787,95.0,Tribulation,2000
69576,90.0,Who Saw Her Die?,1972
328233,63.0,India's Daughter,2015
47467,113.0,Kill Speed,2010
221488,86.0,8 Minutes Idle,2012
69999,80.0,Absolute Aggression,2004
121830,116.0,Mr. Pip,2012
39522,92.0,Mega Piranha,2010
154140,83.0,Men in White,1998
193229,104.0,Black Field,2009
13277,86.0,Contract Killers,2008
97899,105.0,Magnificent Presence,2012
67654,26.0,The Mascot,1933
47432,143.0,The Suspended Step of the Stork,1991
25055,86.0,Transmorphers,2007
101904,65.0,Through the Forest,2005
31347,80.0,Cardcaptor Sakura: The Sealed Card,2000
71591,64.0,The Linguists,2008
40261,95.0,Watch Me When I Kill,1977
264321,191.0,A Rumor Of War,1980
102938,98.0,Trackdown,1976
103432,74.0,Outrage,1973
28784,98.0,Hell Is a City,1960
72993,120.0,The Crown Jewels,2011
